guid,pubDate,mp_profile_url,mp_short_nm,min_title,deadline,merged_description
https://www.ourcommons.ca/PublicationSearch/en/13305218,2024-10-04 10:26:10-04:00,//www.ourcommons.ca/Parliamentarians/en/members/89020,Mr. Hussen,Minister of International Development) ,2024-11-03 10:26:10-04:00,"Reports of the International Development Research Centre for the fiscal year ended March 31, 2024, pursuant to the Access to Information Act, R.S., 1985, c. A-1, sbs. 94(2) and to the Privacy Act, R.S., 1985, c. P-21, sbs. 72(2).  — Sessional Paper No. 8561-441-701-04. (Pursuant to Standing Order 108(3)(h)(v), permanently referred to the Standing Committee on Access to Information, Privacy and Ethics)"
https://www.ourcommons.ca/PublicationSearch/en/13305137,2024-10-04 10:18:17-04:00,//www.ourcommons.ca/Parliamentarians/en/members/89020,Mr. Hussen,Minister of International Development) ,2024-11-03 10:18:17-04:00,"Report of the International Development Research Centre, together with the Auditor General's Report, for the fiscal year ended March 31, 2024, pursuant to the International Development Research Centre Act, R.S., 1985, c. I-19, sbs. 22(2).  — Sessional Paper No. 8560-441-365-04. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Foreign Affairs and International Development)"
https://www.ourcommons.ca/PublicationSearch/en/13305055,2024-10-04 10:05:13-04:00,//www.ourcommons.ca/Parliamentarians/en/members/1813,Mr. LeBlanc,"Minister of Public Safety, Democratic Institutions and Intergovernmental Affairs) ",2024-11-03 10:05:13-04:00,"Reports of the Royal Canadian Mounted Police for the fiscal year ended March 31, 2024, pursuant to the Access to Information Act, R.S., 1985, c. A-1, sbs. 94(2) and to the Privacy Act, R.S., 1985, c. P-21, sbs. 72(2).  — Sessional Paper No. 8561-441-880-36. (Pursuant to Standing Order 108(3)(h)(v), permanently referred to the Standing Committee on Access to Information, Privacy and Ethics)"
https://www.ourcommons.ca/PublicationSearch/en/13305050,2024-10-04 10:04:26-04:00,//www.ourcommons.ca/Parliamentarians/en/members/88364,Ms. Petitpas Taylor,Minister of Veterans Affairs and Associate Minister of National Defence) ,2024-11-03 10:04:26-04:00,"Reports of the Veterans Review and Appeal Board for the fiscal year ended March 31, 2024, pursuant to the Access to Information Act, R.S., 1985, c. A-1, sbs. 94(2) and to the Privacy Act, R.S., 1985, c. P-21, sbs. 72(2).  — Sessional Paper No. 8561-441-945-04. (Pursuant to Standing Order 108(3)(h)(v), permanently referred to the Standing Committee on Access to Information, Privacy and Ethics)"
https://www.ourcommons.ca/PublicationSearch/en/13297827,2024-10-03 09:27:45-04:00,//www.ourcommons.ca/Parliamentarians/en/members/96081,Ms. Anand,Minister of Transport) ,2024-11-02 09:27:45-04:00,"Reports of VIA Rail Canada Inc. for the fiscal year ended March 31, 2024, pursuant to the Access to Information Act, R.S., 1985, c. A-1, sbs. 94(2) and to the Privacy Act, R.S., 1985, c. P-21, sbs. 72(2).  — Sessional Paper No. 8561-441-921-04. (Pursuant to Standing Order 108(3)(h)(v), permanently referred to the Standing Committee on Access to Information, Privacy and Ethics)"
https://www.ourcommons.ca/PublicationSearch/en/13297794,2024-10-03 09:19:00-04:00,//www.ourcommons.ca/Parliamentarians/en/members/25508,Mr. Holland,Minister of Health) ,2024-11-02 09:19:00-04:00,"Reports of the Public Health Agency of Canada for the fiscal year ended March 31, 2024, pursuant to the Access to Information Act, R.S., 1985, c. A-1, sbs. 94(2) and to the Privacy Act, R.S., 1985, c. P-21, sbs. 72(2).  — Sessional Paper No. 8561-441-936-04. (Pursuant to Standing Order 108(3)(h)(v), permanently referred to the Standing Committee on Access to Information, Privacy and Ethics)"
https://www.ourcommons.ca/PublicationSearch/en/13297668,2024-10-03 08:40:14-04:00,//www.ourcommons.ca/Parliamentarians/en/members/104756,Ms. Martinez Ferrada,Minister of Tourism and Minister responsible for the Economic Development Agency of Canada for the Regions of Quebec) ,2024-11-02 08:40:14-04:00,"Reports of the Economic Development Agency of Canada for the Regions of Quebec for the fiscal year ended March 31, 2024, pursuant to the Access to Information Act, R.S., 1985, c. A-1, sbs. 94(2) and to the Privacy Act, R.S., 1985, c. P-21, sbs. 72(2).  — Sessional Paper No. 8561-441-328-04. (Pursuant to Standing Order 108(3)(h)(v), permanently referred to the Standing Committee on Access to Information, Privacy and Ethics)"
https://www.ourcommons.ca/PublicationSearch/en/13302850,2024-10-03 17:59:58-04:00,//www.ourcommons.ca/Parliamentarians/en/members/33,Mr. MacAulay,Minister of Agriculture and Agri-Food) ,2024-11-02 17:59:58-04:00,"Reports of the National Farm Products Council for the fiscal year ended March 31, 2024, pursuant to the Access to Information Act, R.S., 1985, c. A-1, sbs. 94(2) and to the Privacy Act, R.S., 1985, c. P-21, sbs. 72(2).  — Sessional Paper No. 8561-441-705-16. (Pursuant to Standing Order 108(3)(h)(v), permanently referred to the Standing Committee on Access to Information, Privacy and Ethics)"
https://www.ourcommons.ca/PublicationSearch/en/13302841,2024-10-03 17:56:17-04:00,//www.ourcommons.ca/Parliamentarians/en/members/33,Mr. MacAulay,Minister of Agriculture and Agri-Food) ,2024-11-02 17:56:17-04:00,"Reports of the Department of Agriculture and Agri-Food for the fiscal year ended March 31, 2024, pursuant to the Access to Information Act, R.S., 1985, c. A-1, sbs. 94(2) and to the Privacy Act, R.S., 1985, c. P-21, sbs. 72(2).  — Sessional Paper No. 8561-441-705-15. (Pursuant to Standing Order 108(3)(h)(v), permanently referred to the Standing Committee on Access to Information, Privacy and Ethics)"
https://www.ourcommons.ca/PublicationSearch/en/13302791,2024-10-03 17:34:11-04:00,//www.ourcommons.ca/Parliamentarians/en/members/96081,Ms. Anand,Minister of Transport) ,2024-11-02 17:34:11-04:00,"Reports of VIA HFR – VIA TGF Inc.  for the fiscal year ended March 31, 2024, pursuant to the Access to Information Act, R.S., 1985, c. A-1, sbs. 94(2) and to the Privacy Act, R.S., 1985, c. P-21, sbs. 72(2).  — Sessional Paper No. 8561-441-1303-01. (Pursuant to Standing Order 108(3)(h)(v), permanently referred to the Standing Committee on Access to Information, Privacy and Ethics)"
https://www.ourcommons.ca/PublicationSearch/en/13302787,2024-10-03 17:29:58-04:00,//www.ourcommons.ca/Parliamentarians/en/members/33,Mr. MacAulay,Minister of Agriculture and Agri-Food) ,2024-11-02 17:29:58-04:00,"Reports of Farm Credit Canada for the fiscal year ended March 31, 2024, pursuant to the Access to Information Act, R.S., 1985, c. A-1, sbs. 94(2) and to the Privacy Act, R.S., 1985, c. P-21, sbs. 72(2).  — Sessional Paper No. 8561-441-704-04. (Pursuant to Standing Order 108(3)(h)(v), permanently referred to the Standing Committee on Access to Information, Privacy and Ethics)"
https://www.ourcommons.ca/PublicationSearch/en/13302743,2024-10-03 17:12:32-04:00,//www.ourcommons.ca/Parliamentarians/en/members/33,Mr. MacAulay,Minister of Agriculture and Agri-Food) ,2024-11-02 17:12:32-04:00,"Reports of the Canadian Dairy Commission for the fiscal year ended March 31, 2024, pursuant to the Access to Information Act, R.S., 1985, c. A-1, sbs. 94(2) and to the Privacy Act, R.S., 1985, c. P-21, sbs. 72(2).  — Sessional Paper No. 8561-441-705-14. (Pursuant to Standing Order 108(3)(h)(v), permanently referred to the Standing Committee on Access to Information, Privacy and Ethics)"
https://www.ourcommons.ca/PublicationSearch/en/13302663,2024-10-03 16:55:28-04:00,//www.ourcommons.ca/Parliamentarians/en/members/33,Mr. MacAulay,Minister of Agriculture and Agri-Food) ,2024-11-02 16:55:28-04:00,"Report of the Canadian Pork Promotion – Research Agency (PPRA), together with the Auditors' Report, for the fiscal year ended March 31, 2024, pursuant to the Farm Products Agencies Act, R.S., 1985, c. F-4, s. 30.  — Sessional Paper No. 8560-441-1310-02. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Agriculture and Agri-Food)"
https://www.ourcommons.ca/PublicationSearch/en/13302504,2024-10-03 16:37:41-04:00,//www.ourcommons.ca/Parliamentarians/en/members/33,Mr. MacAulay,Minister of Agriculture and Agri-Food) ,2024-11-02 16:37:41-04:00,"Report of the Canadian Beef Cattle Research, Market Development and Promotion Agency , together with the Auditors' Report, for the year ended December 31, 2024, pursuant to the Farm Products Agencies Act, R.S., 1985, c. F-4, s. 30.  — Sessional Paper No. 8560-441-1016-04. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Agriculture and Agri-Food)"
https://www.ourcommons.ca/PublicationSearch/en/13302481,2024-10-03 16:36:35-04:00,//www.ourcommons.ca/Parliamentarians/en/members/33,Mr. MacAulay,Minister of Agriculture and Agri-Food) ,2024-11-02 16:36:35-04:00,"Reports of the Canadian Grain Commission for the fiscal year ended March 31, 2024, pursuant to the Access to Information Act, R.S., 1985, c. A-1, sbs. 94(2) and to the Privacy Act, R.S., 1985, c. P-21, sbs. 72(2).  — Sessional Paper No. 8561-441-705-13. (Pursuant to Standing Order 108(3)(h)(v), permanently referred to the Standing Committee on Access to Information, Privacy and Ethics)"
https://www.ourcommons.ca/PublicationSearch/en/13301787,2024-10-03 15:37:35-04:00,//www.ourcommons.ca/Parliamentarians/en/members/25508,Mr. Holland,Minister of Health) ,2024-11-02 15:37:35-04:00,"Reports of the Canadian Food Inspection Agency for the fiscal year ended March 31, 2024, pursuant to the Access to Information Act, R.S., 1985, c. A-1, sbs. 94(2) and to the Privacy Act, R.S., 1985, c. P-21, sbs. 72(2).  — Sessional Paper No. 8561-441-855-04. (Pursuant to Standing Order 108(3)(h)(v), permanently referred to the Standing Committee on Access to Information, Privacy and Ethics)"
https://www.ourcommons.ca/PublicationSearch/en/13301708,2024-10-03 15:30:58-04:00,//www.ourcommons.ca/Parliamentarians/en/members/25508,Mr. Holland,Minister of Health) ,2024-11-02 15:30:58-04:00,"Reports of the Patented Medicine Prices Review Board for the fiscal year ended March 31, 2024, pursuant to the Access to Information Act, R.S., 1985, c. A-1, sbs. 94(2) and to the Privacy Act, R.S., 1985, c. P-21, sbs. 72(2).  — Sessional Paper No. 8561-441-602-04. (Pursuant to Standing Order 108(3)(h)(v), permanently referred to the Standing Committee on Access to Information, Privacy and Ethics)"
https://www.ourcommons.ca/PublicationSearch/en/13301481,2024-10-03 15:14:31-04:00,//www.ourcommons.ca/Parliamentarians/en/members/88292,Ms. Hutchings,Minister of Rural Economic Development and Minister responsible for the Atlantic Canada Opportunities Agency) ,2024-11-02 15:14:31-04:00,"Reports of the Atlantic Canada Opportunities Agency for the fiscal year ended March 31, 2025, pursuant to the Access to Information Act, R.S., 1985, c. A-1, sbs. 94(2) and to the Privacy Act, R.S., 1985, c. P-21, sbs. 72(2).  — Sessional Paper No. 8561-441-323-04. (Pursuant to Standing Order 108(3)(h)(v), permanently referred to the Standing Committee on Access to Information, Privacy and Ethics)"
https://www.ourcommons.ca/PublicationSearch/en/13301260,2024-10-03 14:51:11-04:00,//www.ourcommons.ca/Parliamentarians/en/members/96081,Ms. Anand,Minister of Transport) ,2024-11-02 14:51:11-04:00,"Report of the Federal Bridge Corporation Limited, together with the Auditor General's Report, for the fiscal year ended March 31, 2024, pursuant to the Financial Administration Act, R.S., 1985, c. F-11, sbs. 150(1).  — Sessional Paper No. 8560-441-2-04. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Transport, Infrastructure and Communities)"
https://www.ourcommons.ca/PublicationSearch/en/13301156,2024-10-03 14:41:08-04:00,//www.ourcommons.ca/Parliamentarians/en/members/96081,Ms. Anand,Minister of Transport) ,2024-11-02 14:41:08-04:00,"Report of Marine Atlantic Inc., together with the Auditor General's Report, for the fiscal year ended March 31, 2024, pursuant to the Financial Administration Act, R.S., 1985, c. F-11, sbs. 150(1).  — Sessional Paper No. 8560-441-622-04. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Transport, Infrastructure and Communities)"
https://www.ourcommons.ca/PublicationSearch/en/13301155,2024-10-03 14:40:52-04:00,//www.ourcommons.ca/Parliamentarians/en/members/96081,Ms. Anand,Minister of Transport) ,2024-11-02 14:40:52-04:00,"Summary of the Corporate Plan for 2024-29 of the Federal Bridge Corporation Limited, pursuant to the Financial Administration Act, R.S., 1985, c. F-11, sbs. 125(4).  — Sessional Paper No. 8562-441-822-04. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Transport, Infrastructure and Communities)"
https://www.ourcommons.ca/PublicationSearch/en/13300335,2024-10-03 13:37:51-04:00,//www.ourcommons.ca/Parliamentarians/en/members/96081,Ms. Anand,Minister of Transport) ,2024-11-02 13:37:51-04:00,"Report of the Transportation Appeal Tribunal of Canada for the fiscal year ended March 31, 2024, pursuant to the Transportation Appeal Tribunal of Canada Act, S.C. 2001, c. 29, s. 22.  — Sessional Paper No. 8560-441-867-03. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Transport, Infrastructure and Communities)"
https://www.ourcommons.ca/PublicationSearch/en/13299902,2024-10-03 13:01:09-04:00,//www.ourcommons.ca/Parliamentarians/en/members/96081,Ms. Anand,Minister of Transport) ,2024-11-02 13:01:09-04:00,"Reports of the Great Lakes Pilotage Authority for the fiscal year ended March 31, 2024, pursuant to the Access to Information Act, R.S., 1985, c. A-1, sbs. 94(2) and to the Privacy Act, R.S., 1985, c. P-21, sbs. 72(2).  — Sessional Paper No. 8561-441-714-04. (Pursuant to Standing Order 108(3)(h)(v), permanently referred to the Standing Committee on Access to Information, Privacy and Ethics)"
https://www.ourcommons.ca/PublicationSearch/en/13299762,2024-10-03 12:37:31-04:00,//www.ourcommons.ca/Parliamentarians/en/members/96081,Ms. Anand,Minister of Transport) ,2024-11-02 12:37:31-04:00,"Reports of the Atlantic Pilotage Authority for the year ended December 31, 2024, pursuant to the Access to Information Act, R.S., 1985, c. A-1, sbs. 94(2) and to the Privacy Act, R.S., 1985, c. P-21, sbs. 72(2).  — Sessional Paper No. 8561-441-713-04. (Pursuant to Standing Order 108(3)(h)(v), permanently referred to the Standing Committee on Access to Information, Privacy and Ethics)"
https://www.ourcommons.ca/PublicationSearch/en/13299642,2024-10-03 12:25:27-04:00,//www.ourcommons.ca/Parliamentarians/en/members/14171,Mr. Guilbeault,Minister of Environment and Climate Change) ,2024-11-02 12:25:27-04:00,"Reports of the Impact Assessment Agency of Canada for the fiscal year ended March 31, 2024, pursuant to the Access to Information Act, R.S., 1985, c. A-1, sbs. 94(2) and to the Privacy Act, R.S., 1985, c. P-21, sbs. 72(2).  — Sessional Paper No. 8561-441-693-04. (Pursuant to Standing Order 108(3)(h)(v), permanently referred to the Standing Committee on Access to Information, Privacy and Ethics)"
https://www.ourcommons.ca/PublicationSearch/en/13299248,2024-10-03 11:49:29-04:00,//www.ourcommons.ca/Parliamentarians/en/members/14171,Mr. Guilbeault,Minister of Environment and Climate Change) ,2024-11-02 11:49:29-04:00,"Reports of the Parks Canada Agency for the fiscal year ended March 31, 2024, pursuant to the Access to Information Act, R.S., 1985, c. A-1, sbs. 94(2) and to the Privacy Act, R.S., 1985, c. P-21, sbs. 72(2).  — Sessional Paper No. 8561-441-616-04. (Pursuant to Standing Order 108(3)(h)(v), permanently referred to the Standing Committee on Access to Information, Privacy and Ethics)"
